,team,total,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg,Home,index_opp,team_opp,total_opp,Pace_opp,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp,ORtg_opp,Home_opp,season,date,won
14646,LAC,109,89.7,0.581,9.0,23.7,0.105,121.6,0,1,DAL,99,89.7,0.601,14.7,9.8,0.051,110.4,1,2021,2021-03-15,True
14647,DAL,99,89.7,0.601,14.7,9.8,0.051,110.4,1,0,LAC,109,89.7,0.581,9.0,23.7,0.105,121.6,0,2021,2021-03-15,False
14648,LAL,87,98.7,0.355,10.3,23.7,0.226,88.1,0,1,IND,89,98.7,0.423,14.7,17.8,0.295,90.2,1,2016,2016-02-08,False
14649,IND,89,98.7,0.423,14.7,17.8,0.295,90.2,1,0,LAL,87,98.7,0.355,10.3,23.7,0.226,88.1,0,2016,2016-02-08,True
14650,OKC,95,99.0,0.423,10.0,28.8,0.122,95.9,0,1,BRK,100,99.0,0.506,12.2,15.9,0.238,101.0,1,2018,2017-12-07,False
14651,BRK,100,99.0,0.506,12.2,15.9,0.238,101.0,1,0,OKC,95,99.0,0.423,10.0,28.8,0.122,95.9,0,2018,2017-12-07,True
14652,TOR,114,104.0,0.495,10.7,29.6,0.186,109.6,0,1,MIL,106,104.0,0.476,16.0,22.0,0.31,101.9,1,2020,2020-08-10,True
14653,MIL,106,104.0,0.476,16.0,22.0,0.31,101.9,1,0,TOR,114,104.0,0.495,10.7,29.6,0.186,109.6,0,2020,2020-08-10,False
14654,OKC,112,93.5,0.543,12.3,37.8,0.13,119.7,0,1,NYK,103,93.5,0.429,4.6,25.0,0.275,110.1,1,2017,2016-11-28,True
14655,NYK,103,93.5,0.429,4.6,25.0,0.275,110.1,1,0,OKC,112,93.5,0.543,12.3,37.8,0.13,119.7,0,2017,2016-11-28,False
14656,CHI,120,103.4,0.495,13.9,25.0,0.186,105.1,0,1,IND,112,103.4,0.473,15.2,14.5,0.272,98.1,1,2021,2021-02-15,True
14657,IND,112,103.4,0.473,15.2,14.5,0.272,98.1,1,0,CHI,120,103.4,0.495,13.9,25.0,0.186,105.1,0,2021,2021-02-15,False
14658,TOR,104,96.0,0.47,8.5,31.6,0.111,108.3,0,1,GSW,119,96.0,0.633,15.2,21.6,0.241,123.9,1,2022,2021-11-21,False
14659,GSW,119,96.0,0.633,15.2,21.6,0.241,123.9,1,0,TOR,104,96.0,0.47,8.5,31.6,0.111,108.3,0,2022,2021-11-21,True
14660,UTA,101,92.7,0.543,10.2,10.8,0.16,108.9,0,1,PHO,86,92.7,0.474,19.6,29.3,0.154,92.7,1,2016,2016-04-03,True
14661,PHO,86,92.7,0.474,19.6,29.3,0.154,92.7,1,0,UTA,101,92.7,0.543,10.2,10.8,0.16,108.9,0,2016,2016-04-03,False
14662,TOR,100,99.5,0.453,9.6,21.6,0.147,100.5,0,1,ATL,127,99.5,0.657,11.5,13.9,0.217,127.6,1,2022,2022-02-26,False
14663,ATL,127,99.5,0.657,11.5,13.9,0.217,127.6,1,0,TOR,100,99.5,0.453,9.6,21.6,0.147,100.5,0,2022,2022-02-26,True
14664,OKC,80,94.5,0.381,13.4,25.0,0.148,84.6,0,1,GSW,112,94.5,0.567,12.9,29.3,0.124,118.5,1,2018,2018-02-24,False
14665,GSW,112,94.5,0.567,12.9,29.3,0.124,118.5,1,0,OKC,80,94.5,0.381,13.4,25.0,0.148,84.6,0,2018,2018-02-24,True
14666,ATL,92,102.1,0.416,15.4,22.2,0.277,90.1,0,1,WAS,95,102.1,0.419,16.6,22.9,0.35,93.0,1,2017,2016-11-04,False
14667,WAS,95,102.1,0.419,16.6,22.9,0.35,93.0,1,0,ATL,92,102.1,0.416,15.4,22.2,0.277,90.1,0,2017,2016-11-04,True
14668,POR,97,90.1,0.532,10.4,16.3,0.179,107.7,0,1,NOP,111,90.1,0.6,14.6,25.0,0.188,123.2,1,2022,2021-12-21,False
14669,NOP,111,90.1,0.6,14.6,25.0,0.188,123.2,1,0,POR,97,90.1,0.532,10.4,16.3,0.179,107.7,0,2022,2021-12-21,True
14670,IND,109,94.1,0.542,14.6,13.3,0.431,115.9,0,1,POR,131,94.1,0.606,5.5,33.3,0.181,139.3,1,2017,2016-11-30,False
14671,POR,131,94.1,0.606,5.5,33.3,0.181,139.3,1,0,IND,109,94.1,0.542,14.6,13.3,0.431,115.9,0,2017,2016-11-30,True
14672,DET,102,91.2,0.5,10.1,31.3,0.2,111.8,0,1,DAL,96,91.2,0.506,8.1,16.3,0.105,105.2,1,2016,2016-03-09,True
14673,DAL,96,91.2,0.506,8.1,16.3,0.105,105.2,1,0,DET,102,91.2,0.5,10.1,31.3,0.2,111.8,0,2016,2016-03-09,False
14674,CLE,104,92.4,0.578,13.9,23.1,0.195,112.6,0,1,CHI,117,92.4,0.605,8.7,19.4,0.151,126.7,1,2022,2022-01-19,False
14675,CHI,117,92.4,0.605,8.7,19.4,0.151,126.7,1,0,CLE,104,92.4,0.578,13.9,23.1,0.195,112.6,0,2022,2022-01-19,True
14676,HOU,102,106.1,0.437,13.8,25.0,0.2,96.2,0,1,MEM,136,106.1,0.625,8.7,17.9,0.167,128.2,1,2022,2021-11-15,False
14677,MEM,136,106.1,0.625,8.7,17.9,0.167,128.2,1,0,HOU,102,106.1,0.437,13.8,25.0,0.2,96.2,0,2022,2021-11-15,True
14678,DET,109,102.0,0.439,6.3,27.4,0.151,106.8,0,1,ORL,113,102.0,0.557,10.4,14.3,0.184,110.8,1,2017,2017-04-12,False
14679,ORL,113,102.0,0.557,10.4,14.3,0.184,110.8,1,0,DET,109,102.0,0.439,6.3,27.4,0.151,106.8,0,2017,2017-04-12,True
14680,CLE,114,91.2,0.5,8.9,18.4,0.253,113.2,0,1,MIL,108,91.2,0.5,12.3,24.4,0.241,107.2,1,2017,2016-12-20,True
14681,MIL,108,91.2,0.5,12.3,24.4,0.241,107.2,1,0,CLE,114,91.2,0.5,8.9,18.4,0.253,113.2,0,2017,2016-12-20,False
14682,IND,109,94.1,0.464,11.6,25.5,0.184,105.0,0,1,MIA,106,94.1,0.448,11.6,26.0,0.196,102.1,1,2021,2021-03-21,True
14683,MIA,106,94.1,0.448,11.6,26.0,0.196,102.1,1,0,IND,109,94.1,0.464,11.6,25.5,0.184,105.0,0,2021,2021-03-21,False
14684,TOR,113,108.3,0.506,17.7,22.5,0.366,104.4,0,1,BOS,103,108.3,0.418,14.2,13.7,0.376,95.1,1,2016,2015-10-30,True
14685,BOS,103,108.3,0.418,14.2,13.7,0.376,95.1,1,0,TOR,113,108.3,0.506,17.7,22.5,0.366,104.4,0,2016,2015-10-30,False
14686,DEN,107,98.5,0.571,20.6,20.0,0.386,108.7,0,1,MEM,108,98.5,0.552,12.9,19.5,0.151,109.7,1,2017,2016-11-08,False
14687,MEM,108,98.5,0.552,12.9,19.5,0.151,109.7,1,0,DEN,107,98.5,0.571,20.6,20.0,0.386,108.7,0,2017,2016-11-08,True
14688,POR,95,88.8,0.519,12.3,18.6,0.15,107.0,0,1,DEN,124,88.8,0.628,8.6,33.3,0.122,139.7,1,2022,2021-11-14,False
14689,DEN,124,88.8,0.628,8.6,33.3,0.122,139.7,1,0,POR,95,88.8,0.519,12.3,18.6,0.15,107.0,0,2022,2021-11-14,True
14690,DEN,101,92.0,0.418,8.5,36.5,0.194,109.8,0,1,SAC,94,92.0,0.462,10.9,30.0,0.11,102.2,1,2020,2019-10-28,True
14691,SAC,94,92.0,0.462,10.9,30.0,0.11,102.2,1,0,DEN,101,92.0,0.418,8.5,36.5,0.194,109.8,0,2020,2019-10-28,False
14692,NYK,87,99.6,0.429,11.0,17.5,0.099,87.4,0,1,MIA,110,99.6,0.555,12.1,10.3,0.232,110.4,1,2019,2018-10-24,False
14693,MIA,110,99.6,0.555,12.1,10.3,0.232,110.4,1,0,NYK,87,99.6,0.429,11.0,17.5,0.099,87.4,0,2019,2018-10-24,True
14694,CHI,97,91.7,0.459,10.3,28.6,0.209,105.7,0,1,PHO,115,91.7,0.547,7.4,31.0,0.116,125.4,1,2017,2017-02-10,False
14695,PHO,115,91.7,0.547,7.4,31.0,0.116,125.4,1,0,CHI,97,91.7,0.459,10.3,28.6,0.209,105.7,0,2017,2017-02-10,True
14696,MIN,99,92.5,0.548,16.1,19.4,0.26,107.0,0,1,PHI,109,92.5,0.575,14.7,36.4,0.103,117.8,1,2016,2016-01-04,False
14697,PHI,109,92.5,0.575,14.7,36.4,0.103,117.8,1,0,MIN,99,92.5,0.548,16.1,19.4,0.26,107.0,0,2016,2016-01-04,True
14698,DAL,90,94.8,0.448,8.8,12.0,0.151,94.9,0,1,BOS,97,94.8,0.483,10.4,18.8,0.149,102.3,1,2018,2017-12-06,False
14699,BOS,97,94.8,0.483,10.4,18.8,0.149,102.3,1,0,DAL,90,94.8,0.448,8.8,12.0,0.151,94.9,0,2018,2017-12-06,True
14700,GSW,102,92.3,0.494,6.9,17.8,0.226,110.5,0,1,UTA,91,92.3,0.435,8.0,10.4,0.312,98.6,1,2017,2017-05-06,True
14701,UTA,91,92.3,0.435,8.0,10.4,0.312,98.6,1,0,GSW,102,92.3,0.494,6.9,17.8,0.226,110.5,0,2017,2017-05-06,False
14702,LAL,130,103.3,0.554,12.5,23.1,0.178,114.0,0,1,HOU,139,103.3,0.593,12.7,21.7,0.176,121.9,1,2022,2022-03-09,False
14703,HOU,139,103.3,0.593,12.7,21.7,0.176,121.9,1,0,LAL,130,103.3,0.554,12.5,23.1,0.178,114.0,0,2022,2022-03-09,True
14704,TOR,107,91.5,0.585,12.0,17.5,0.134,116.9,0,1,DET,110,91.5,0.518,9.5,26.2,0.289,120.2,1,2019,2019-03-17,False
14705,DET,110,91.5,0.518,9.5,26.2,0.289,120.2,1,0,TOR,107,91.5,0.585,12.0,17.5,0.134,116.9,0,2019,2019-03-17,True
14706,POR,99,97.6,0.46,11.1,22.0,0.218,101.4,0,1,OKC,105,97.6,0.429,9.8,34.0,0.214,107.5,1,2017,2017-02-05,False
14707,OKC,105,97.6,0.429,9.8,34.0,0.214,107.5,1,0,POR,99,97.6,0.46,11.1,22.0,0.218,101.4,0,2017,2017-02-05,True
14708,MIL,112,94.5,0.557,13.6,29.3,0.159,118.5,0,1,NYK,97,94.5,0.53,15.4,19.0,0.122,102.6,1,2022,2021-12-12,True
14709,NYK,97,94.5,0.53,15.4,19.0,0.122,102.6,1,0,MIL,112,94.5,0.557,13.6,29.3,0.159,118.5,0,2022,2021-12-12,False
14710,PHO,92,98.3,0.396,9.7,23.2,0.22,93.6,0,1,CHO,126,98.3,0.554,10.3,34.1,0.247,128.1,1,2016,2016-03-01,False
14711,CHO,126,98.3,0.554,10.3,34.1,0.247,128.1,1,0,PHO,92,98.3,0.396,9.7,23.2,0.22,93.6,0,2016,2016-03-01,True
14712,ORL,95,103.3,0.507,20.4,12.2,0.237,92.0,0,1,GSW,126,103.3,0.609,13.1,17.5,0.23,122.0,1,2022,2021-12-06,False
14713,GSW,126,103.3,0.609,13.1,17.5,0.23,122.0,1,0,ORL,95,103.3,0.507,20.4,12.2,0.237,92.0,0,2022,2021-12-06,True
14714,HOU,122,94.7,0.54,13.6,42.2,0.322,128.9,0,1,LAC,103,94.7,0.511,6.6,18.9,0.074,108.8,1,2017,2017-03-01,True
14715,LAC,103,94.7,0.511,6.6,18.9,0.074,108.8,1,0,HOU,122,94.7,0.54,13.6,42.2,0.322,128.9,0,2017,2017-03-01,False
14716,BOS,92,96.4,0.451,10.8,11.9,0.235,95.5,0,1,DEN,96,96.4,0.483,15.4,23.9,0.125,99.6,1,2020,2019-11-22,False
14717,DEN,96,96.4,0.483,15.4,23.9,0.125,99.6,1,0,BOS,92,96.4,0.451,10.8,11.9,0.235,95.5,0,2020,2019-11-22,True
14718,DAL,87,86.8,0.475,9.6,13.6,0.152,100.3,0,1,HOU,109,86.8,0.628,15.2,27.8,0.216,125.6,1,2017,2016-12-10,False
14719,HOU,109,86.8,0.628,15.2,27.8,0.216,125.6,1,0,DAL,87,86.8,0.475,9.6,13.6,0.152,100.3,0,2017,2016-12-10,True
14720,CHO,75,88.1,0.355,11.7,21.6,0.193,85.1,0,1,MIA,93,88.1,0.471,10.4,31.3,0.14,105.5,1,2019,2019-03-17,False
14721,MIA,93,88.1,0.471,10.4,31.3,0.14,105.5,1,0,CHO,75,88.1,0.355,11.7,21.6,0.193,85.1,0,2019,2019-03-17,True
14722,LAL,109,99.3,0.53,14.2,23.9,0.238,109.8,0,1,MEM,108,99.3,0.562,16.7,29.3,0.09,108.7,1,2020,2019-11-23,True
14723,MEM,108,99.3,0.562,16.7,29.3,0.09,108.7,1,0,LAL,109,99.3,0.53,14.2,23.9,0.238,109.8,0,2020,2019-11-23,False
14724,MIA,108,90.6,0.566,8.1,10.8,0.169,119.1,0,1,MIL,116,90.6,0.556,10.5,36.1,0.338,128.0,1,2017,2017-01-13,False
14725,MIL,116,90.6,0.556,10.5,36.1,0.338,128.0,1,0,MIA,108,90.6,0.566,8.1,10.8,0.169,119.1,0,2017,2017-01-13,True
14726,CLE,103,95.4,0.506,8.6,16.7,0.146,108.0,0,1,DET,110,95.4,0.596,18.1,36.1,0.218,115.3,1,2019,2018-10-25,False
14727,DET,110,95.4,0.596,18.1,36.1,0.218,115.3,1,0,CLE,103,95.4,0.506,8.6,16.7,0.146,108.0,0,2019,2018-10-25,True
14728,LAL,98,98.0,0.452,11.5,25.9,0.138,100.0,0,1,POR,105,98.0,0.5,10.0,19.6,0.167,107.2,1,2017,2017-01-25,False
14729,POR,105,98.0,0.5,10.0,19.6,0.167,107.2,1,0,LAL,98,98.0,0.452,11.5,25.9,0.138,100.0,0,2017,2017-01-25,True
14730,POR,98,96.1,0.5,10.2,20.8,0.077,102.0,0,1,NYK,128,96.1,0.6,9.3,22.5,0.4,133.2,1,2022,2022-03-16,False
14731,NYK,128,96.1,0.6,9.3,22.5,0.4,133.2,1,0,POR,98,96.1,0.5,10.2,20.8,0.077,102.0,0,2022,2022-03-16,True
14732,DEN,115,100.4,0.506,10.6,20.4,0.281,114.6,0,1,MIN,130,100.4,0.597,8.8,26.5,0.204,129.5,1,2022,2022-02-01,False
14733,MIN,130,100.4,0.597,8.8,26.5,0.204,129.5,1,0,DEN,115,100.4,0.506,10.6,20.4,0.281,114.6,0,2022,2022-02-01,True
14734,CHI,100,95.2,0.55,17.3,23.7,0.15,105.1,0,1,DET,86,95.2,0.415,13.1,15.7,0.22,90.4,1,2021,2021-03-21,True
14735,DET,86,95.2,0.415,13.1,15.7,0.22,90.4,1,0,CHI,100,95.2,0.55,17.3,23.7,0.15,105.1,0,2021,2021-03-21,False
14736,LAC,135,104.6,0.599,8.5,23.1,0.208,129.1,0,1,WAS,119,104.6,0.534,11.4,18.2,0.284,113.8,1,2020,2019-12-08,True
14737,WAS,119,104.6,0.534,11.4,18.2,0.284,113.8,1,0,LAC,135,104.6,0.599,8.5,23.1,0.208,129.1,0,2020,2019-12-08,False
14738,LAC,98,97.8,0.512,13.2,17.0,0.171,100.2,0,1,GSW,144,97.8,0.712,10.0,27.3,0.141,147.2,1,2017,2017-01-28,False
14739,GSW,144,97.8,0.712,10.0,27.3,0.141,147.2,1,0,LAC,98,97.8,0.512,13.2,17.0,0.171,100.2,0,2017,2017-01-28,True
14740,CHI,99,99.3,0.455,14.9,25.5,0.216,99.7,0,1,WAS,101,99.3,0.572,19.5,17.9,0.072,101.7,1,2017,2017-01-10,False
14741,WAS,101,99.3,0.572,19.5,17.9,0.072,101.7,1,0,CHI,99,99.3,0.455,14.9,25.5,0.216,99.7,0,2017,2017-01-10,True
14742,POR,95,97.9,0.477,13.1,14.0,0.151,97.0,0,1,ORL,88,97.9,0.44,14.0,17.0,0.167,89.9,1,2018,2017-12-15,True
14743,ORL,88,97.9,0.44,14.0,17.0,0.167,89.9,1,0,POR,95,97.9,0.477,13.1,14.0,0.151,97.0,0,2018,2017-12-15,False
14744,NYK,114,95.2,0.557,9.4,22.2,0.182,119.7,0,1,WAS,92,95.2,0.572,22.3,5.9,0.188,96.6,1,2022,2022-04-08,True
14745,WAS,92,95.2,0.572,22.3,5.9,0.188,96.6,1,0,NYK,114,95.2,0.557,9.4,22.2,0.182,119.7,0,2022,2022-04-08,False
14746,CLE,115,98.6,0.547,11.3,28.2,0.104,116.6,0,1,DET,100,98.6,0.524,15.7,20.9,0.143,101.4,1,2020,2020-01-27,True
14747,DET,100,98.6,0.524,15.7,20.9,0.143,101.4,1,0,CLE,115,98.6,0.547,11.3,28.2,0.104,116.6,0,2020,2020-01-27,False
14748,CHO,111,96.8,0.581,13.9,26.8,0.128,114.6,0,1,BOS,102,96.8,0.511,12.8,18.2,0.111,105.3,1,2022,2022-01-19,True
14749,BOS,102,96.8,0.511,12.8,18.2,0.111,105.3,1,0,CHO,111,96.8,0.581,13.9,26.8,0.128,114.6,0,2022,2022-01-19,False
14750,CHO,95,95.9,0.422,10.2,18.4,0.301,99.1,0,1,HOU,102,95.9,0.514,17.6,25.7,0.408,106.4,1,2016,2015-12-21,False
14751,HOU,102,95.9,0.514,17.6,25.7,0.408,106.4,1,0,CHO,95,95.9,0.422,10.2,18.4,0.301,99.1,0,2016,2015-12-21,True
14752,LAC,104,100.7,0.494,12.0,24.5,0.167,103.3,0,1,PHO,118,100.7,0.614,17.1,26.5,0.193,117.1,1,2016,2015-11-12,False
14753,PHO,118,100.7,0.614,17.1,26.5,0.193,117.1,1,0,LAC,104,100.7,0.494,12.0,24.5,0.167,103.3,0,2016,2015-11-12,True
14754,BOS,104,92.4,0.541,10.6,19.5,0.128,112.5,0,1,DAL,107,92.4,0.609,15.1,20.0,0.154,115.7,1,2022,2021-11-06,False
14755,DAL,107,92.4,0.609,15.1,20.0,0.154,115.7,1,0,BOS,104,92.4,0.541,10.6,19.5,0.128,112.5,0,2022,2021-11-06,True
14756,CHI,96,102.7,0.437,15.6,19.1,0.23,93.5,0,1,WAS,117,102.7,0.563,13.2,22.5,0.205,114.0,1,2016,2016-03-16,False
14757,WAS,117,102.7,0.563,13.2,22.5,0.205,114.0,1,0,CHI,96,102.7,0.437,15.6,19.1,0.23,93.5,0,2016,2016-03-16,True
14758,NYK,101,106.9,0.431,13.2,18.5,0.213,94.5,0,1,PHI,118,106.9,0.505,9.8,28.0,0.194,110.4,1,2018,2018-03-28,False
14759,PHI,118,106.9,0.505,9.8,28.0,0.194,110.4,1,0,NYK,101,106.9,0.431,13.2,18.5,0.213,94.5,0,2018,2018-03-28,True
14760,BOS,111,89.9,0.56,8.5,23.9,0.099,123.4,0,1,CLE,108,89.9,0.571,14.9,28.9,0.4,120.1,1,2017,2017-05-21,True
14761,CLE,108,89.9,0.571,14.9,28.9,0.4,120.1,1,0,BOS,111,89.9,0.56,8.5,23.9,0.099,123.4,0,2017,2017-05-21,False
14762,MIA,82,97.3,0.385,11.6,21.1,0.172,84.2,0,1,ATL,106,97.3,0.527,14.9,32.6,0.11,108.9,1,2019,2019-01-06,False
14763,ATL,106,97.3,0.527,14.9,32.6,0.11,108.9,1,0,MIA,82,97.3,0.385,11.6,21.1,0.172,84.2,0,2019,2019-01-06,True
14764,OKC,109,98.2,0.549,13.4,27.5,0.087,111.0,0,1,LAL,111,98.2,0.59,15.9,17.1,0.157,113.0,1,2017,2016-11-22,False
14765,LAL,111,98.2,0.59,15.9,17.1,0.157,113.0,1,0,OKC,109,98.2,0.549,13.4,27.5,0.087,111.0,0,2017,2016-11-22,True
14766,PHI,125,94.7,0.611,10.7,41.5,0.095,132.0,0,1,DET,109,94.7,0.571,12.4,16.2,0.155,115.1,1,2020,2019-12-23,True
14767,DET,109,94.7,0.571,12.4,16.2,0.155,115.1,1,0,PHI,125,94.7,0.611,10.7,41.5,0.095,132.0,0,2020,2019-12-23,False
14768,TOR,107,83.8,0.554,9.0,32.5,0.181,127.6,0,1,MIL,89,83.8,0.455,7.3,22.2,0.247,106.2,1,2016,2016-03-15,True
14769,MIL,89,83.8,0.455,7.3,22.2,0.247,106.2,1,0,TOR,107,83.8,0.554,9.0,32.5,0.181,127.6,0,2016,2016-03-15,False
14770,DAL,103,101.7,0.484,14.4,23.9,0.104,101.3,0,1,POR,109,101.7,0.489,11.5,23.4,0.247,107.2,1,2016,2016-03-23,False
14771,POR,109,101.7,0.489,11.5,23.4,0.247,107.2,1,0,DAL,103,101.7,0.484,14.4,23.9,0.104,101.3,0,2016,2016-03-23,True
14772,DAL,122,92.0,0.635,8.0,12.9,0.165,132.6,0,1,UTA,114,92.0,0.604,11.7,26.8,0.183,123.9,1,2020,2020-08-10,True
14773,UTA,114,92.0,0.604,11.7,26.8,0.183,123.9,1,0,DAL,122,92.0,0.635,8.0,12.9,0.165,132.6,0,2020,2020-08-10,False
14774,MIA,106,93.2,0.522,8.6,23.9,0.133,113.7,0,1,BOS,101,93.2,0.569,19.5,18.2,0.264,108.4,1,2020,2020-09-17,True
14775,BOS,101,93.2,0.569,19.5,18.2,0.264,108.4,1,0,MIA,106,93.2,0.522,8.6,23.9,0.133,113.7,0,2020,2020-09-17,False
14776,PHI,109,102.1,0.426,12.4,24.1,0.216,96.7,0,1,ORL,112,102.1,0.394,13.6,25.9,0.404,99.4,1,2017,2017-03-20,False
14777,ORL,112,102.1,0.394,13.6,25.9,0.404,99.4,1,0,PHI,109,102.1,0.426,12.4,24.1,0.216,96.7,0,2017,2017-03-20,True
14778,BOS,128,104.1,0.583,9.6,20.0,0.167,122.9,0,1,GSW,95,104.1,0.447,18.1,19.6,0.224,91.2,1,2019,2019-03-05,True
14779,GSW,95,104.1,0.447,18.1,19.6,0.224,91.2,1,0,BOS,128,104.1,0.583,9.6,20.0,0.167,122.9,0,2019,2019-03-05,False
14780,MIA,80,94.3,0.388,11.7,17.4,0.225,84.8,0,1,LAL,95,94.3,0.494,16.3,25.6,0.079,100.7,1,2020,2019-11-08,False
14781,LAL,95,94.3,0.494,16.3,25.6,0.079,100.7,1,0,MIA,80,94.3,0.388,11.7,17.4,0.225,84.8,0,2020,2019-11-08,True
14782,UTA,104,98.7,0.5,10.1,18.9,0.156,105.4,0,1,MIA,107,98.7,0.461,12.1,27.1,0.267,108.4,1,2020,2019-12-23,False
14783,MIA,107,98.7,0.461,12.1,27.1,0.267,108.4,1,0,UTA,104,98.7,0.5,10.1,18.9,0.156,105.4,0,2020,2019-12-23,True
14784,PHO,120,105.1,0.461,6.5,24.5,0.243,114.2,0,1,POR,127,105.1,0.576,13.6,28.6,0.326,120.9,1,2019,2019-03-09,False
14785,POR,127,105.1,0.576,13.6,28.6,0.326,120.9,1,0,PHO,120,105.1,0.461,6.5,24.5,0.243,114.2,0,2019,2019-03-09,True
14786,NYK,102,96.7,0.435,9.2,19.1,0.345,105.5,0,1,PHI,105,96.7,0.488,13.4,27.3,0.289,108.6,1,2017,2017-03-03,False
14787,PHI,105,96.7,0.488,13.4,27.3,0.289,108.6,1,0,NYK,102,96.7,0.435,9.2,19.1,0.345,105.5,0,2017,2017-03-03,True
14788,ORL,92,90.0,0.433,4.9,22.4,0.169,102.3,0,1,MIA,113,90.0,0.62,10.4,9.1,0.19,125.6,1,2020,2020-01-27,False
14789,MIA,113,90.0,0.62,10.4,9.1,0.19,125.6,1,0,ORL,92,90.0,0.433,4.9,22.4,0.169,102.3,0,2020,2020-01-27,True
14790,BOS,96,95.6,0.494,14.6,14.6,0.244,100.4,0,1,MIL,89,95.6,0.526,16.1,4.9,0.104,93.1,1,2018,2017-10-26,True
14791,MIL,89,95.6,0.526,16.1,4.9,0.104,93.1,1,0,BOS,96,95.6,0.494,14.6,14.6,0.244,100.4,0,2018,2017-10-26,False
14792,SAC,101,93.0,0.512,12.5,23.3,0.207,108.6,0,1,PHI,103,93.0,0.6,17.3,8.3,0.271,110.8,1,2022,2022-01-29,False
14793,PHI,103,93.0,0.6,17.3,8.3,0.271,110.8,1,0,SAC,101,93.0,0.512,12.5,23.3,0.207,108.6,0,2022,2022-01-29,True
14794,CLE,105,98.0,0.494,15.6,17.1,0.342,107.2,0,1,MIA,117,98.0,0.541,8.4,19.5,0.279,119.4,1,2022,2022-03-11,False
14795,MIA,117,98.0,0.541,8.4,19.5,0.279,119.4,1,0,CLE,105,98.0,0.494,15.6,17.1,0.342,107.2,0,2022,2022-03-11,True
14796,MIN,101,98.1,0.489,12.7,22.0,0.157,103.0,0,1,LAC,124,98.1,0.625,12.0,20.0,0.159,126.4,1,2021,2020-12-29,False
14797,LAC,124,98.1,0.625,12.0,20.0,0.159,126.4,1,0,MIN,101,98.1,0.489,12.7,22.0,0.157,103.0,0,2021,2020-12-29,True
14798,MIN,115,94.5,0.532,12.9,29.7,0.41,121.7,0,1,IND,114,94.5,0.525,12.7,31.4,0.358,120.7,1,2017,2017-03-28,True
14799,IND,114,94.5,0.525,12.7,31.4,0.358,120.7,1,0,MIN,115,94.5,0.532,12.9,29.7,0.41,121.7,0,2017,2017-03-28,False
14800,UTA,114,94.1,0.549,14.5,35.1,0.293,121.2,0,1,CLE,118,94.1,0.574,14.7,31.4,0.446,125.4,1,2016,2015-11-10,False
14801,CLE,118,94.1,0.574,14.7,31.4,0.446,125.4,1,0,UTA,114,94.1,0.549,14.5,35.1,0.293,121.2,0,2016,2015-11-10,True
14802,TOR,109,97.6,0.484,8.7,30.0,0.191,111.7,0,1,HOU,112,97.6,0.593,14.2,30.2,0.198,114.8,1,2016,2016-03-25,False
14803,HOU,112,97.6,0.593,14.2,30.2,0.198,114.8,1,0,TOR,109,97.6,0.484,8.7,30.0,0.191,111.7,0,2016,2016-03-25,True
14804,CLE,76,91.4,0.435,16.9,18.8,0.117,83.1,0,1,POR,105,91.4,0.511,7.6,23.3,0.157,114.9,1,2016,2015-12-26,False
14805,POR,105,91.4,0.511,7.6,23.3,0.157,114.9,1,0,CLE,76,91.4,0.435,16.9,18.8,0.117,83.1,0,2016,2015-12-26,True
14806,WAS,119,101.2,0.531,9.3,25.0,0.153,117.6,0,1,UTA,129,101.2,0.601,12.8,34.9,0.247,127.5,1,2020,2020-02-28,False
14807,UTA,129,101.2,0.601,12.8,34.9,0.247,127.5,1,0,WAS,119,101.2,0.531,9.3,25.0,0.153,117.6,0,2020,2020-02-28,True
14808,POR,121,104.2,0.522,10.3,20.0,0.258,116.1,0,1,SAS,116,104.2,0.494,8.9,15.2,0.33,111.3,1,2020,2019-11-16,True
14809,SAS,116,104.2,0.494,8.9,15.2,0.33,111.3,1,0,POR,121,104.2,0.522,10.3,20.0,0.258,116.1,0,2020,2019-11-16,False
14810,SAC,126,100.0,0.654,19.4,32.4,0.308,126.0,0,1,TOR,124,100.0,0.564,13.0,30.8,0.314,124.0,1,2021,2021-01-29,True
14811,TOR,124,100.0,0.564,13.0,30.8,0.314,124.0,1,0,SAC,126,100.0,0.654,19.4,32.4,0.308,126.0,0,2021,2021-01-29,False
14812,CLE,83,93.0,0.48,15.4,7.3,0.162,89.2,0,1,BOS,96,93.0,0.441,7.8,16.3,0.247,103.2,1,2018,2018-05-23,False
14813,BOS,96,93.0,0.441,7.8,16.3,0.247,103.2,1,0,CLE,83,93.0,0.48,15.4,7.3,0.162,89.2,0,2018,2018-05-23,True
14814,MEM,99,102.1,0.422,10.2,21.6,0.188,97.0,0,1,CHI,106,102.1,0.513,17.7,22.2,0.351,103.9,1,2020,2019-12-04,False
14815,CHI,106,102.1,0.513,17.7,22.2,0.351,103.9,1,0,MEM,99,102.1,0.422,10.2,21.6,0.188,97.0,0,2020,2019-12-04,True
14816,GSW,116,94.5,0.536,7.7,14.6,0.325,122.8,0,1,MIN,108,94.5,0.5,12.6,34.0,0.333,114.3,1,2017,2016-12-11,True
